400999 - Flavour Chicken	200492 - Lihel OY	2011	3790.3	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401001 - Flavour Mediterranean Not active	200492 - Lihel OY	2011	32	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401003 - SmokEZ 5004 browning agent SIX Not active	200492 - Lihel OY	2011	18.2	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401004 - Flavour Butter Not Active	200492 - Lihel OY	2011	15	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401007 - Flavour Shrimp Not active	200492 - Lihel OY	2011	6.81	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401008 - Flavour Pimento	200492 - Lihel OY	2011	229	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401009 - Flavour Onion Not active	200492 - Lihel OY	2011	108.8	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401010 - Flavour Rosemary NOT ACTIVE	200492 - Lihel OY	2011	5.05	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401012 - Scansmoke SDM1050 HS SIX Not active	200492 - Lihel OY	2011	60	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401013 - Flavour Honey Not active	200492 - Lihel OY	2011	65	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401014 - Flavour Fresh Basil Not active	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401015 - Flavour Oregano Not active	200492 - Lihel OY	2011	15	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401016 - Flavour Beef dry Not active	200492 - Lihel OY	2011	68	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401017 - Flavour Pineapple NOT ACTIVE	200492 - Lihel OY	2011	0.9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401018 - Flavour Olive Oil Not active	200492 - Lihel OY	2011	2	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401019 - Bouillon Vegetable NOD	200492 - Lihel OY	2011	40	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401020 - Flavour Beef Braised NOT ACTIVE	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401022 - Flavour forest berry Not active	200492 - Lihel OY	2011	1.9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401023 - Flavour Anchovy Anjovis NOT ACTIVE	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401024 - Flavour Lingonberry NOD	200492 - Lihel OY	2011	21.7	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401025 - Flavour Maple	200492 - Lihel OY	2011	57	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401026 - Flavour Walnut	200492 - Lihel OY	2011	50	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401027 - Flavour Tarragon NOT ACTIVE	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401028 - Flavour Boiled potato NOT ACTIVE	200492 - Lihel OY	2011	3.42	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401029 - Flavour Coconut NOT ACTIVE	200492 - Lihel OY	2011	8.6	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401030 - Flavour Cheese type italian NOT ACTIVE	200492 - Lihel OY	2011	80	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401031 - Flavour Chicken crispy skin Not Active	200492 - Lihel OY	2011	15	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401032 - Flavour Apple Not active	200492 - Lihel OY	2011	14.7	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401033 - Flavour Mushroom type forest Not active	200492 - Lihel OY	2011	26.17	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401035 - Flavour Cheese type blue	200492 - Lihel OY	2011	22.2	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401037 - Flavour Mouthfeel	200492 - Lihel OY	2011	210	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401038 - Flavour Ham type Iberico Not active	200492 - Lihel OY	2011	36.2	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401039 - Flavour Flavatone	200492 - Lihel OY	2011	130	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401040 - Flavour Yogurt Not active	200492 - Lihel OY	2011	14	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401041 - Flavour Orange-citrus NOT ACTIVE	200492 - Lihel OY	2011	19.83	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401042 - Flavour Lovage NTU	200492 - Lihel OY	2011	13.9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401046 - Flavour Smoked bacon NOT ACTIVE	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401047 - Flavour Cheese type goat NOT ACTIVE	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401049 - Flavour Chilli Habanero hot Not Active	200492 - Lihel OY	2011	1.7	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401050 - Flavour Red bell pepper	200492 - Lihel OY	2011	37.7	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401051 - Yeast Extract Ohly	200492 - Lihel OY	2011	995	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401052 - Flavour Savoury	200492 - Lihel OY	2011	66.01	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401053 - Flavour Sour cream	200492 - Lihel OY	2011	26.9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401054 - Flavour Cheddar	200492 - Lihel OY	2011	300	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401055 - Flavour Prune NOT ACTIVE	200492 - Lihel OY	2011	20.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401057 - Flavour Chicken liquid	200492 - Lihel OY	2011	65	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401058 - Flavour Meat Not Active	200492 - Lihel OY	2011	124.02	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401059 - Cloud powder (E 414) NOT ACTIVE	200492 - Lihel OY	2011	21	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401060 - Green tea extract Not active	200492 - Lihel OY	2011	28.6	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401061 - Flavour Brown butter (liquid) NTU	200492 - Lihel OY	2011	3.8	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401064 - Yeast Extract Leiber Not Active	200492 - Lihel OY	2011	900	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401065 - Flavour Pepper Not active	200492 - Lihel OY	2011	2	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401066 - Caramel Colour 27.000EBC (E 150d) liquid	200492 - Lihel OY	2011	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401067 - Caramel Colour 85.000EBC class IV (E 150d	200492 - Lihel OY	2011	90	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401068 - Colour Purple type ponceau (E 124) granul	200492 - Lihel OY	2011	1	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401070 - Colour Blue patent (E 131) NOD	200492 - Lihel OY	2011	0.14	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401071 - Colour Yellow type guinoline 70% (E104) p	200492 - Lihel OY	2011	1	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401072 - Beta-Carotene 1% (E 160a) NOT ACTIVE	200492 - Lihel OY	2011	1	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401073 - Mushroom cut 6mm Not Active	200492 - Lihel OY	2011	20	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401076 - Rice long grain NOT ACTIVE	200492 - Lihel OY	2011	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401081 - Flavour Cheese type Swiss (Edlong own use	200492 - Lihel OY	2011	722.8	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401082 - Flavour Cheese type Cheddar (Edlong own u	200492 - Lihel OY	2011	110.1	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401087 - Protein Soy Text. light IP 52% NOT ACTIVE	200492 - Lihel OY	2011	1800	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401088 - Protein Soy Isolate IP Not active	200492 - Lihel OY	2011	3800	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401089 - Starch Maize Not active	200492 - Lihel OY	2011	650	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401090 - Starch modified potato CU E1442 Not Activ	200492 - Lihel OY	2011	2500	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401091 - Starch wheat native Not active	200492 - Lihel OY	2011	900	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401093 - Protein Pork Scanpro 1015 F  SIX NOT ACTI	200492 - Lihel OY	2011	1860	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401094 - Blood powder Pork	200492 - Lihel OY	2011	1600	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401095 - Protein Turkey Greaves 80/16 NOT ACTIVE	200492 - Lihel OY	2011	536.28	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401096 - Whey powder sweet	200492 - Lihel OY	2011	2125	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401101 - Wheat glutein Not Active	200492 - Lihel OY	2011	46.8	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401102 - Bread crumb Wheat FIN	200492 - Lihel OY	2011	500	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401104 - Wheat flour powdered NOD	200492 - Lihel OY	2011	4474.67	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401107 - Protein Egg Whole Not Active	200492 - Lihel OY	2011	400	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401108 - Phosphate brine pH ? (E451. E452) XX% NOT	200492 - Lihel OY	2011	13375	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401109 - Phosphate sausage E 452.E 451. E450 NOD	200492 - Lihel OY	2011	13550	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401110 - Phosphate SAPP E450i SIX NOT ACTIVE	200492 - Lihel OY	2011	2800	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401111 - Phosphate Curafos 750 SIX Not Active	200492 - Lihel OY	2011	2639.4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401112 - Phosphate Masofos 307 SIX NOT ACTIVE	200492 - Lihel OY	2011	1000	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401115 - Kaliumkloridi + paakkuesto  E508 SIX NOT	200492 - Lihel OY	2011	68.3	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401118 - Sodium Bicarbonate (E 500) Not active	200492 - Lihel OY	2011	2900	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401120 - Malic acid  (E 296) Not active	200492 - Lihel OY	2011	525	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401125 - Lecithin Lecisol S 25  E322 Not Active	200492 - Lihel OY	2011	1075	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401126 - Sodium carboxymethylcellulose  E466 SIX N	200492 - Lihel OY	2011	360	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401128 - Natrium Caseinate SIX NOT ACTIVE	200492 - Lihel OY	2011	975	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401131 - O/R Cardamom Not Active	200492 - Lihel OY	2011	33.18	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401132 - O/R Coriander 8 % NOT ACTIVE	200492 - Lihel OY	2011	259.44	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401133 - O/R Black Pepper 36/18 Not Active	200492 - Lihel OY	2011	1607.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401134 - O/R Nutmeg 46 %	200492 - Lihel OY	2011	240	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401135 - O/R Ginger 30 % NOT ACTIVE	200492 - Lihel OY	2011	238.03	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401136 - O/R Clove bud 90% AF	200492 - Lihel OY	2011	44.4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401137 - Oil Garlic Not Active	200492 - Lihel OY	2011	33.42	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401138 - O/R Curry	200492 - Lihel OY	2011	35.75	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401139 - O/R Fenugreek	200492 - Lihel OY	2011	26.83	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401140 - O/R White pepper 40/20 NOT ACTIVE	200492 - Lihel OY	2011	323.35	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401141 - O/R Turmeric powder 95 % NTU	200492 - Lihel OY	2011	4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401142 - O/R Paprika 100 000 NOT ACTIVE	200492 - Lihel OY	2011	985.38	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401143 - O/R Mace 30% AF	200492 - Lihel OY	2011	22	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401144 - O/R Capsicum 3.3 % Decolor. Not Active	200492 - Lihel OY	2011	271.35	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401145 - O/R Celery 8 % NOT ACTIVE	200492 - Lihel OY	2011	41	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401146 - Tamarind solid extract Not active	200492 - Lihel OY	2011	13.75	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401147 - O/R Capsicum 6.6% 1 mil SHU. 12000-16000	200492 - Lihel OY	2011	153.1	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401148 - O/R Cassia 60-65 %Not Active	200492 - Lihel OY	2011	0.9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401149 - Oil lemongrass NOT ACTIVE	200492 - Lihel OY	2011	12	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401150 - O/R Fennel 4-5 % NOT ACTIVE	200492 - Lihel OY	2011	11.69	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401151 - O/R Paprika reddish 100.000 NOT ACTIVE	200492 - Lihel OY	2011	36.6	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401152 - O/R Paprika Durabrite NS 80.000 NOT ACTIV	200492 - Lihel OY	2011	175.2	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401153 - A/R Dill weed NOT ACTIVE	200492 - Lihel OY	2011	12.55	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401154 - O/R Turmeric 8.5% WS	200492 - Lihel OY	2011	62.4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401156 - Flavour Onion Roasted Not active	200492 - Lihel OY	2011	6.9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401157 - Flavour rum	200492 - Lihel OY	2011	122.4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401159 - Oil of Caraway NOT ACTIVE	200492 - Lihel OY	2011	87.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401160 - Red beet juice powder Not Active	200492 - Lihel OY	2011	50	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401162 - Basil powder Not active	200492 - Lihel OY	2011	37.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401164 - Ginger ground NOT ACTIVE	200492 - Lihel OY	2011	1400	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401166 - Juniperberries ground Not active	200492 - Lihel OY	2011	9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401167 - Chervil rubbed NOT ACTIVE	200492 - Lihel OY	2011	40	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401168 - Coriander ground NOT ACTIVE	200492 - Lihel OY	2011	2350	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401169 - Caraway ground Not active	200492 - Lihel OY	2011	400	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401170 - Turmeric ground HT Not active	200492 - Lihel OY	2011	300	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401171 - Bay Leaf ground Not active	200492 - Lihel OY	2011	40	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401172 - All spice ground SIX. NOT ACTIVE dont mak	200492 - Lihel OY	2011	825	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401175 - Nutmeg ground HT Not active	200492 - Lihel OY	2011	275	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401176 - Black pepper crushed NOT ACTIVE	200492 - Lihel OY	2011	3125	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401177 - Black pepper ground Not active	200492 - Lihel OY	2011	1050	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401178 - Clove ground HT Not active	200492 - Lihel OY	2011	50	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401181 - Parsley powder NOT ACTIVE	200492 - Lihel OY	2011	110	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401184 - Rosemary ground Not active	200492 - Lihel OY	2011	18	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401186 - Chive rubbed 4 Not active	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401187 - Dill rubbed Not active	200492 - Lihel OY	2011	15	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401188 - Thyme ground Not active	200492 - Lihel OY	2011	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401190 - Poppy seed blue	200492 - Lihel OY	2011	1350	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401191 - White pepper crushed 0.6-1.2 mm SS Not ac	200492 - Lihel OY	2011	500	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401192 - White pepper ground NOT ACTIVE	200492 - Lihel OY	2011	1550	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401193 - Green pepper whole - broken NOT ACTIVE	200492 - Lihel OY	2011	11.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401194 - Green pepper ground NOT ACTIVE	200492 - Lihel OY	2011	18.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401195 - Cayenne ground 30-35.000 SHU HT Not activ	200492 - Lihel OY	2011	750	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401196 - Sage ground HT Not active	200492 - Lihel OY	2011	36	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401197 - Anise ground NOT ACTIVE	200492 - Lihel OY	2011	10	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401200 - Poppy seed white	200492 - Lihel OY	2011	400	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401201 - Mustardseed Yellow crushed HT	200492 - Lihel OY	2011	460	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401202 - Mustard brown crushed NOT ACTIVE	200492 - Lihel OY	2011	1060	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401203 - Basil cut 0.5-1.0 HT NOD	200492 - Lihel OY	2011	125	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401205 - Black pepper coarse 1.4-2.5 HT Not active	200492 - Lihel OY	2011	225	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401206 - Celery seed ground Not active	200492 - Lihel OY	2011	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401207 - Soup mixture Not active	200492 - Lihel OY	2011	50	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401208 - Rose pepper coarse cracked	200492 - Lihel OY	2011	34.9	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401210 - Chili powder 2000-4000 shu  HT NOT ACTIVE	200492 - Lihel OY	2011	250	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401211 - Parsley 0.5-1.0 NTU	200492 - Lihel OY	2011	165	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401212 - Coriander ground HT NOT ACTIVE	200492 - Lihel OY	2011	2800	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401215 - Kynteli leikattu ST SIX Not active	200492 - Lihel OY	2011	14	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401222 - Sesame seed white	200492 - Lihel OY	2011	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401223 - Chili crushed red NOT ACTIVE	200492 - Lihel OY	2011	60	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401224 - Coriander cracked HT Not Active	200492 - Lihel OY	2011	12	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401225 - Dillseeds ground HT NOT ACTIVE	200492 - Lihel OY	2011	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401227 - Coconut flake fine	200492 - Lihel OY	2011	350	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401228 - Onion chopped 3.0 - 5.0NTU	200492 - Lihel OY	2011	540	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401229 - Paprika red 2.0-4.0 NOT ACTIVE	200492 - Lihel OY	2011	300	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401230 - Paprika green 3.0-4.0 NOT ACTIVE	200492 - Lihel OY	2011	108	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401231 - Onion granulated 0.2-0.5 mm NOT ACTIVE	200492 - Lihel OY	2011	1240	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401232 - Onion powder Not active	200492 - Lihel OY	2011	1450	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401233 - Tomato powder NOT ACTIVE	200492 - Lihel OY	2011	275	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401234 - Garlic powder Not active	200492 - Lihel OY	2011	925	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401235 - Garlic granulated SB	200492 - Lihel OY	2011	750	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401237 - Onion minced Condite NTU	200492 - Lihel OY	2011	810	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401238 - Onion toasted cut 4.0 mm	200492 - Lihel OY	2011	275	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401239 - Jalapeno granules 3.0 - 5.0 Not active	200492 - Lihel OY	2011	70	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401240 - Onion toasted powder  Not active	200492 - Lihel OY	2011	668	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401243 - Paprika granulated 0.5- 1.0 Not active	200492 - Lihel OY	2011	971	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401247 - Lemon Peel Granulated NOD	200492 - Lihel OY	2011	40	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401248 - Garlic  minced 1.0-3.0 Not active	200492 - Lihel OY	2011	662.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401252 - Flavour Grillin 3053 NTU	200492 - Lihel OY	2011	105	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401254 - Starch modified potato Clearam CU (E 1420	200492 - Lihel OY	2011	610.8	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401256 - Phosphate Brine medium solubility pH 9.7	200492 - Lihel OY	2011	100	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401257 - Flavour Grilling NOT ACTIVE	200492 - Lihel OY	2011	16	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401459 - O/R Nutmeg blend NTU	200492 - Lihel OY	2011	1082.4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401460 - Starch modified Waxy maize CU E1422	200492 - Lihel OY	2011	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401461 - Starch modified potato CU (E 1414)	200492 - Lihel OY	2011	20	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401462 - Flavour Seasoning Not Active	200492 - Lihel OY	2011	0.3	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401463 - Flavor Cheese type Italian hard cheese	200492 - Lihel OY	2011	8.8	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401464 - Transglutaminase enzyme NOT ACTIVE	200492 - Lihel OY	2011	20	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740063 - O/R Nutmeg  40% AF Not Active	200492 - Lihel OY	2011	45	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740069 - Kerma-aromi blend Not active	200492 - Lihel OY	2011	75	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740070 - Natural cheddar blend Not active	200492 - Lihel OY	2011	107.8	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740083 - Egg whole powder 034004 SIX Not Active	200492 - Lihel OY	2011	105	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740084 - Reactyn BE-X 039702 Not active	200492 - Lihel OY	2011	42	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400348 - Mustardseed deheated ground HT	200492 - Lihel OY	2012	140	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400377 - Maltodextrine Maize DE 12	200492 - Lihel OY	2012	3600	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400491 - Phosphate brine high solubility pH 9.5 (E	200492 - Lihel OY	2012	1175	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400505 - Protein Soy isolate IP NOT ACTIVE	200492 - Lihel OY	2012	980	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400607 - Black pepper ground HT	200492 - Lihel OY	2012	200	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400839 - Protein Soy isolate IP	200492 - Lihel OY	2012	11000	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401040 - Flavour Yogurt Not active	200492 - Lihel OY	2012	4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740094 - Transglutaminase TG-A02 Not Active	200492 - Lihel OY	2012	5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740104 - Starch mod Potato N-Hanse 59 Not Active	200492 - Lihel OY	2012	150	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740116 - Fiber vegetable blend Vitacel NOT ACTIVE	200492 - Lihel OY	2012	20	FI	Espoo	Mänkimiehentie 21 02780 Espoo
740123 - Mustard flour GS Dunn 111 Not active	200492 - Lihel OY	2012	300	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400095 - Onion minced LB AF	200492 - Lihel OY	2013	1000	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400377 - Maltodextrine Maize DE 12	200492 - Lihel OY	2013	2000	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400385 - Lecithin IP deoiled (E 322) acetone insol	200492 - Lihel OY	2013	25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400427 - Flavour Jalapeno pepper	200492 - Lihel OY	2013	0.015	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400596 - Flavour Apple Red	200492 - Lihel OY	2013	0.4	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400710 - A/R Marjoram	200492 - Lihel OY	2013	0.64	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400716 - Flavour Tomato Sun Dried	200492 - Lihel OY	2013	0.2	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400730 - Cardamom whole pod ground Guatemala AF	200492 - Lihel OY	2013	1	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400839 - Protein Soy isolate IP	200492 - Lihel OY	2013	2060	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400942 - Ammonium chloride	200492 - Lihel OY	2013	20.7	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401474 - HVP Replacer Dark(HVP R 03) SC155516 yeas	200492 - Lihel OY	2013	10.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401518 - Rahmbraten sauce	200492 - Lihel OY	2013	1000	FI	Espoo	Mänkimiehentie 21 02780 Espoo
702720 - Garlic crushed citric acid	200492 - Lihel OY	2013	730	FI	Espoo	Mänkimiehentie 21 02780 Espoo
400716 - Flavour Tomato Sun Dried	200492 - Lihel OY	2014	0.5	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401236 - Garlic minced NTU	200492 - Lihel OY	2014	1500	FI	Espoo	Mänkimiehentie 21 02780 Espoo
401496 - Oil Lemongrass	200492 - Lihel OY	2014	0.25	FI	Espoo	Mänkimiehentie 21 02780 Espoo
